,age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,prev_nr_contacts,prev_outcome,cons_price_idx,cons_conf_idx,nr_employed,subscribed
23974,50,services,married,professional.course,no,yes,telephone,may,tue,3,0,nonexistent,93.994,-36.4,5191.0,no
23975,56,retired,married,professional.course,no,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
23976,50,retired,married,university.degree,no,no,cellular,nov,fri,3,0,nonexistent,93.2,-42.0,5195.8,no
23977,36,blue-collar,married,high.school,no,no,cellular,jul,mon,1,0,nonexistent,93.918,-42.7,5228.1,yes
23978,32,services,married,professional.course,yes,yes,cellular,nov,tue,1,0,nonexistent,93.2,-42.0,5195.8,no
23979,31,blue-collar,single,professional.course,no,no,cellular,may,tue,2,0,nonexistent,92.893,-46.2,5099.1,no
23980,35,admin.,single,university.degree,no,no,cellular,nov,wed,5,0,nonexistent,93.2,-42.0,5195.8,no
23981,27,blue-collar,married,basic.9y,no,no,telephone,may,mon,3,0,nonexistent,93.994,-36.4,5191.0,no
23983,31,entrepreneur,single,basic.9y,no,no,telephone,jun,mon,3,0,nonexistent,94.465,-41.8,5228.1,yes
23984,42,management,married,university.degree,yes,yes,cellular,nov,mon,1,0,nonexistent,93.2,-42.0,5195.8,no
23985,31,admin.,married,high.school,no,no,cellular,aug,thu,1,0,nonexistent,93.444,-36.1,5228.1,no
23986,45,blue-collar,married,basic.4y,yes,no,cellular,aug,tue,1,0,nonexistent,93.444,-36.1,5228.1,no
23987,31,services,married,high.school,no,no,cellular,may,fri,1,0,nonexistent,92.893,-46.2,5099.1,no
23988,30,services,single,high.school,yes,no,cellular,jul,thu,5,0,nonexistent,93.918,-42.7,5228.1,no
23989,44,technician,divorced,high.school,yes,no,cellular,aug,fri,1,0,nonexistent,93.444,-36.1,5228.1,no
23990,30,blue-collar,single,basic.9y,yes,yes,cellular,jul,mon,6,0,nonexistent,93.918,-42.7,5228.1,no
23991,56,services,divorced,high.school,no,no,telephone,may,mon,7,0,nonexistent,92.893,-46.2,5099.1,yes
23992,38,admin.,single,university.degree,yes,no,cellular,aug,mon,5,0,nonexistent,93.444,-36.1,5228.1,no
23993,43,admin.,married,high.school,yes,no,cellular,jul,mon,4,0,nonexistent,93.918,-42.7,5228.1,no
23994,52,blue-collar,married,basic.4y,yes,no,telephone,may,mon,2,0,nonexistent,93.994,-36.4,5191.0,no
23995,30,admin.,married,university.degree,no,no,cellular,jun,tue,2,0,nonexistent,92.963,-40.8,5076.2,yes
23997,35,admin.,married,university.degree,no,no,cellular,aug,thu,5,0,nonexistent,93.444,-36.1,5228.1,no
23998,35,management,married,university.degree,yes,no,cellular,apr,thu,1,0,nonexistent,93.075,-47.1,5099.1,no
23999,49,admin.,married,high.school,yes,no,cellular,nov,fri,2,0,nonexistent,93.2,-42.0,5195.8,no
24000,27,retired,single,basic.9y,no,no,cellular,jul,thu,1,0,nonexistent,93.918,-42.7,5228.1,no
24002,38,technician,married,high.school,no,no,cellular,aug,tue,2,0,nonexistent,93.444,-36.1,5228.1,no
24003,31,self-employed,married,university.degree,yes,no,cellular,aug,fri,1,0,nonexistent,93.444,-36.1,5228.1,no
24004,26,services,single,university.degree,yes,yes,cellular,may,tue,3,1,failure,92.893,-46.2,5099.1,no
24005,36,admin.,single,university.degree,no,no,cellular,aug,wed,1,0,nonexistent,92.201,-31.4,5076.2,no
24006,29,self-employed,married,professional.course,no,no,telephone,jun,wed,1,0,nonexistent,94.465,-41.8,5228.1,no
24007,27,admin.,married,basic.9y,yes,no,telephone,jun,mon,3,0,nonexistent,94.465,-41.8,5228.1,no
24008,19,student,single,basic.9y,yes,no,cellular,mar,fri,4,0,nonexistent,92.843,-50.0,5099.1,yes
24009,32,admin.,single,university.degree,yes,yes,cellular,sep,tue,2,0,nonexistent,92.379,-29.8,5017.5,no
24010,28,management,married,university.degree,no,no,telephone,jun,mon,4,0,nonexistent,94.465,-41.8,5228.1,no
24011,36,blue-collar,single,basic.6y,no,no,cellular,nov,tue,4,0,nonexistent,94.767,-50.8,4963.6,yes
24012,27,blue-collar,single,high.school,no,no,cellular,nov,tue,2,2,failure,92.649,-30.1,5017.5,yes
24013,56,blue-collar,married,basic.4y,no,no,cellular,may,thu,1,0,nonexistent,92.893,-46.2,5099.1,no
24014,55,retired,married,high.school,no,no,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,yes
24015,35,admin.,divorced,university.degree,no,yes,telephone,may,tue,3,0,nonexistent,93.994,-36.4,5191.0,no
24017,43,technician,married,professional.course,yes,no,telephone,jun,tue,1,0,nonexistent,94.465,-41.8,5228.1,no
24018,42,entrepreneur,single,basic.4y,yes,no,cellular,nov,thu,3,0,nonexistent,93.2,-42.0,5195.8,no
24020,39,technician,married,basic.6y,yes,no,cellular,apr,tue,2,0,nonexistent,93.075,-47.1,5099.1,no
24021,34,management,married,university.degree,no,no,cellular,jul,thu,1,0,nonexistent,93.918,-42.7,5228.1,no
24022,38,blue-collar,married,basic.6y,yes,yes,cellular,nov,fri,2,0,nonexistent,93.2,-42.0,5195.8,no
24023,40,management,married,university.degree,yes,no,cellular,may,tue,1,0,nonexistent,92.893,-46.2,5099.1,no
24024,49,management,married,university.degree,no,no,cellular,apr,thu,1,1,failure,93.075,-47.1,5099.1,no
24025,26,admin.,single,university.degree,yes,no,telephone,may,fri,2,0,nonexistent,92.893,-46.2,5099.1,no
24026,42,blue-collar,married,basic.6y,yes,no,telephone,jun,mon,1,0,nonexistent,94.465,-41.8,5228.1,yes
24027,33,blue-collar,married,basic.6y,no,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
24028,31,services,single,basic.9y,yes,no,cellular,jul,thu,2,0,nonexistent,93.918,-42.7,5228.1,yes
24029,34,admin.,married,university.degree,no,yes,cellular,sep,wed,3,0,nonexistent,94.199,-37.5,4963.6,yes
24030,33,self-employed,married,high.school,yes,no,telephone,may,tue,1,0,nonexistent,93.994,-36.4,5191.0,no
24031,52,blue-collar,married,basic.9y,yes,no,telephone,may,thu,1,0,nonexistent,93.994,-36.4,5191.0,no
24032,44,services,married,basic.9y,yes,yes,cellular,aug,fri,6,0,nonexistent,93.444,-36.1,5228.1,no
24034,37,blue-collar,married,high.school,no,no,cellular,apr,mon,3,0,nonexistent,93.075,-47.1,5099.1,yes
24035,36,blue-collar,married,basic.9y,no,no,cellular,aug,mon,2,1,failure,92.201,-31.4,5076.2,no
24036,36,admin.,single,high.school,yes,yes,cellular,may,fri,5,0,nonexistent,92.893,-46.2,5099.1,no
24037,37,blue-collar,married,basic.9y,no,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
24039,24,technician,single,university.degree,yes,no,cellular,apr,thu,1,0,nonexistent,93.075,-47.1,5099.1,no
24040,32,admin.,single,university.degree,yes,no,cellular,jul,thu,2,1,success,94.215,-40.3,4991.6,no
24041,32,blue-collar,married,basic.9y,no,no,telephone,nov,tue,2,0,nonexistent,93.2,-42.0,5195.8,no
24042,33,admin.,married,high.school,no,yes,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
24043,29,technician,single,high.school,no,no,cellular,aug,tue,1,0,nonexistent,93.444,-36.1,5228.1,no
24044,36,self-employed,married,university.degree,yes,no,cellular,nov,tue,3,0,nonexistent,93.2,-42.0,5195.8,no
24045,76,retired,married,professional.course,no,no,cellular,aug,mon,1,1,success,92.201,-31.4,5076.2,yes
24046,33,services,divorced,high.school,no,yes,cellular,nov,thu,1,0,nonexistent,93.2,-42.0,5195.8,no
24047,50,management,married,university.degree,no,no,cellular,sep,thu,4,3,failure,94.199,-37.5,4963.6,no
24048,30,blue-collar,married,basic.6y,yes,yes,cellular,may,mon,2,0,nonexistent,92.893,-46.2,5099.1,no
24049,29,blue-collar,married,high.school,no,no,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
24051,32,entrepreneur,married,basic.6y,yes,yes,cellular,nov,wed,2,0,nonexistent,93.2,-42.0,5195.8,no
24052,45,blue-collar,married,basic.4y,yes,no,cellular,aug,mon,2,0,nonexistent,93.444,-36.1,5228.1,no
24054,27,management,married,university.degree,yes,no,telephone,may,tue,2,0,nonexistent,92.893,-46.2,5099.1,no
24055,69,retired,divorced,professional.course,no,no,cellular,jun,fri,6,2,failure,94.055,-39.8,4991.6,yes
24056,32,services,single,university.degree,yes,no,cellular,oct,fri,2,2,failure,94.601,-49.5,4963.6,no
24057,71,admin.,married,basic.4y,yes,no,cellular,aug,thu,1,2,failure,94.027,-38.3,4991.6,no
24059,50,retired,married,basic.4y,no,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,yes
24060,35,services,single,high.school,yes,yes,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
24061,48,admin.,divorced,university.degree,no,no,telephone,may,tue,5,1,failure,92.893,-46.2,5099.1,no
24062,36,housemaid,divorced,basic.4y,yes,no,cellular,nov,tue,2,1,failure,93.2,-42.0,5195.8,no
24063,34,admin.,single,university.degree,no,yes,cellular,aug,tue,3,0,nonexistent,93.444,-36.1,5228.1,no
24064,30,services,married,high.school,no,no,telephone,may,thu,1,0,nonexistent,93.994,-36.4,5191.0,no
24065,37,admin.,single,university.degree,yes,yes,cellular,aug,mon,3,0,nonexistent,93.444,-36.1,5228.1,no
24066,42,blue-collar,single,basic.6y,yes,yes,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
24067,33,management,single,university.degree,no,no,cellular,apr,tue,3,1,failure,93.749,-34.6,5008.7,no
24068,39,technician,married,professional.course,yes,no,cellular,apr,thu,1,1,failure,93.075,-47.1,5099.1,yes
24069,77,retired,married,university.degree,yes,no,telephone,may,wed,1,4,success,93.876,-40.0,5008.7,yes
24070,51,blue-collar,divorced,basic.9y,no,no,cellular,may,wed,5,1,failure,92.893,-46.2,5099.1,no
24071,33,retired,married,high.school,yes,no,cellular,may,fri,2,0,nonexistent,92.893,-46.2,5099.1,no
24072,34,blue-collar,married,high.school,yes,no,cellular,may,wed,1,1,failure,92.893,-46.2,5099.1,no
24073,37,services,single,high.school,yes,no,cellular,nov,wed,1,0,nonexistent,93.2,-42.0,5195.8,yes
24074,45,technician,married,high.school,yes,no,cellular,aug,mon,1,0,nonexistent,93.444,-36.1,5228.1,no
24075,25,student,single,high.school,yes,no,cellular,may,thu,3,1,failure,92.893,-46.2,5099.1,yes
24076,59,entrepreneur,married,university.degree,yes,yes,telephone,may,tue,3,0,nonexistent,93.994,-36.4,5191.0,no
24077,39,admin.,married,university.degree,no,no,telephone,jul,mon,3,0,nonexistent,93.918,-42.7,5228.1,yes
24078,29,admin.,married,university.degree,no,no,telephone,jun,fri,4,0,nonexistent,94.465,-41.8,5228.1,no
24079,31,admin.,single,university.degree,yes,no,cellular,nov,thu,1,0,nonexistent,93.2,-42.0,5195.8,no
24080,54,services,married,high.school,yes,no,telephone,jun,tue,5,0,nonexistent,94.465,-41.8,5228.1,no
24081,34,blue-collar,married,basic.9y,no,no,telephone,jun,wed,1,0,nonexistent,94.465,-41.8,5228.1,no
24082,33,admin.,single,university.degree,no,no,cellular,nov,thu,2,1,failure,93.2,-42.0,5195.8,no
24083,35,services,single,high.school,no,no,telephone,may,wed,2,0,nonexistent,92.893,-46.2,5099.1,no
24085,53,services,single,high.school,no,yes,telephone,may,fri,4,0,nonexistent,93.994,-36.4,5191.0,no
24086,35,technician,single,university.degree,no,yes,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
24087,41,blue-collar,married,basic.4y,yes,no,cellular,may,tue,1,0,nonexistent,92.893,-46.2,5099.1,yes
24088,56,retired,married,university.degree,yes,no,cellular,jun,wed,1,2,failure,92.963,-40.8,5076.2,no
24089,43,technician,married,professional.course,no,no,telephone,jun,tue,1,0,nonexistent,94.465,-41.8,5228.1,no
24090,40,technician,single,university.degree,no,yes,telephone,may,thu,2,0,nonexistent,93.994,-36.4,5191.0,no
24091,28,admin.,single,high.school,yes,no,cellular,may,tue,4,0,nonexistent,92.893,-46.2,5099.1,no
24092,34,blue-collar,single,high.school,no,no,telephone,may,fri,5,1,failure,92.893,-46.2,5099.1,no
24093,49,entrepreneur,married,high.school,yes,yes,cellular,may,tue,3,1,failure,92.893,-46.2,5099.1,no
24094,24,technician,single,professional.course,no,no,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
24095,34,admin.,married,university.degree,yes,no,cellular,may,wed,1,1,failure,92.893,-46.2,5099.1,no
24096,41,admin.,divorced,high.school,no,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
24098,37,services,married,high.school,yes,no,telephone,may,thu,2,0,nonexistent,93.994,-36.4,5191.0,no
24099,42,blue-collar,divorced,basic.6y,no,no,cellular,may,wed,1,0,nonexistent,92.893,-46.2,5099.1,no
24100,31,technician,single,professional.course,yes,no,cellular,aug,mon,1,0,nonexistent,93.444,-36.1,5228.1,no
24101,58,management,divorced,university.degree,yes,no,telephone,nov,fri,2,0,nonexistent,93.2,-42.0,5195.8,no
24102,38,technician,divorced,high.school,yes,no,cellular,aug,mon,2,0,nonexistent,93.444,-36.1,5228.1,no
24103,33,admin.,married,high.school,yes,no,cellular,jul,fri,2,0,nonexistent,93.918,-42.7,5228.1,no
24104,40,admin.,married,high.school,yes,no,cellular,apr,thu,1,0,nonexistent,93.075,-47.1,5099.1,no
24105,25,technician,single,university.degree,no,no,telephone,jun,mon,6,0,nonexistent,94.465,-41.8,5228.1,no
24106,32,technician,married,professional.course,no,no,cellular,aug,thu,1,0,nonexistent,93.444,-36.1,5228.1,no
24107,29,services,single,high.school,yes,no,telephone,jun,fri,3,0,nonexistent,94.465,-41.8,5228.1,no
24108,36,technician,married,professional.course,yes,no,cellular,aug,thu,1,0,nonexistent,93.444,-36.1,5228.1,no
24109,40,management,married,university.degree,no,no,cellular,aug,tue,11,0,nonexistent,93.444,-36.1,5228.1,no
24110,35,technician,single,professional.course,yes,yes,cellular,aug,thu,1,0,nonexistent,93.444,-36.1,5228.1,no
24111,30,blue-collar,married,basic.6y,yes,no,cellular,may,mon,1,1,failure,92.893,-46.2,5099.1,no
24112,45,blue-collar,married,basic.4y,no,no,telephone,may,wed,3,0,nonexistent,93.994,-36.4,5191.0,no
24113,31,admin.,single,high.school,yes,no,cellular,may,wed,1,0,nonexistent,92.893,-46.2,5099.1,yes
24114,31,self-employed,married,university.degree,yes,no,cellular,aug,wed,10,0,nonexistent,93.444,-36.1,5228.1,no
24115,38,technician,married,professional.course,no,yes,cellular,mar,thu,1,0,nonexistent,92.843,-50.0,5099.1,yes
24116,42,blue-collar,married,basic.6y,yes,no,telephone,jun,thu,1,0,nonexistent,94.465,-41.8,5228.1,no
24117,37,services,single,basic.9y,no,no,cellular,may,tue,1,0,nonexistent,92.893,-46.2,5099.1,no
24118,27,admin.,single,high.school,yes,no,cellular,may,thu,1,0,nonexistent,92.893,-46.2,5099.1,no
24119,39,services,divorced,high.school,no,yes,cellular,jul,thu,1,0,nonexistent,93.918,-42.7,5228.1,no
24120,43,management,married,basic.4y,yes,no,telephone,may,fri,3,0,nonexistent,93.994,-36.4,5191.0,no
24121,57,management,married,university.degree,no,no,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
24122,31,admin.,married,university.degree,yes,no,telephone,jul,mon,2,0,nonexistent,93.918,-42.7,5228.1,no
24123,44,services,divorced,high.school,no,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
24124,51,management,married,basic.9y,no,no,cellular,jul,wed,3,0,nonexistent,93.918,-42.7,5228.1,no
24125,39,management,married,high.school,no,no,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
24126,54,management,married,university.degree,no,no,cellular,may,fri,2,0,nonexistent,92.893,-46.2,5099.1,no
24127,37,technician,married,professional.course,no,no,cellular,aug,thu,8,0,nonexistent,93.444,-36.1,5228.1,no
24128,58,blue-collar,divorced,basic.4y,yes,no,telephone,may,tue,1,0,nonexistent,93.994,-36.4,5191.0,no
24129,35,management,married,university.degree,no,no,telephone,nov,mon,1,3,failure,92.649,-30.1,5017.5,no
24130,56,housemaid,married,basic.9y,no,no,cellular,aug,thu,3,0,nonexistent,93.444,-36.1,5228.1,no
24132,44,blue-collar,married,basic.9y,yes,no,telephone,jun,wed,5,0,nonexistent,94.465,-41.8,5228.1,no
24133,26,services,single,high.school,no,no,telephone,may,fri,4,0,nonexistent,93.994,-36.4,5191.0,no
24134,39,management,married,university.degree,yes,no,cellular,jul,mon,3,0,nonexistent,93.918,-42.7,5228.1,yes
24135,33,admin.,divorced,high.school,no,no,cellular,aug,tue,3,0,nonexistent,93.444,-36.1,5228.1,no
24136,37,student,married,professional.course,no,no,cellular,aug,thu,1,0,nonexistent,93.444,-36.1,5228.1,no
24137,66,retired,married,basic.4y,yes,no,cellular,apr,tue,1,1,failure,93.075,-47.1,5099.1,no
24138,24,student,single,high.school,yes,yes,telephone,may,fri,7,0,nonexistent,93.994,-36.4,5191.0,no
24139,29,services,married,professional.course,no,no,cellular,may,thu,1,0,nonexistent,92.893,-46.2,5099.1,no
24140,34,admin.,single,university.degree,no,no,cellular,oct,mon,1,1,failure,92.431,-26.9,5017.5,no
24141,31,admin.,married,university.degree,no,no,cellular,may,mon,4,0,nonexistent,92.893,-46.2,5099.1,no
24142,34,unemployed,married,basic.6y,no,yes,telephone,jun,fri,1,0,nonexistent,94.465,-41.8,5228.1,no
24144,37,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,3,0,nonexistent,93.075,-47.1,5099.1,no
24145,36,admin.,married,university.degree,yes,no,telephone,jun,thu,1,0,nonexistent,94.465,-41.8,5228.1,no
24146,30,services,single,high.school,yes,no,telephone,may,wed,2,0,nonexistent,93.994,-36.4,5191.0,no
24147,35,management,single,university.degree,no,no,cellular,may,fri,2,0,nonexistent,92.893,-46.2,5099.1,no
24149,28,self-employed,married,professional.course,yes,no,cellular,nov,tue,1,0,nonexistent,92.649,-30.1,5017.5,yes
24150,62,admin.,married,university.degree,yes,yes,cellular,aug,fri,1,0,nonexistent,92.201,-31.4,5076.2,no
24151,30,admin.,single,university.degree,no,yes,telephone,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
24152,25,admin.,single,professional.course,yes,no,cellular,apr,wed,1,0,nonexistent,93.075,-47.1,5099.1,yes
24153,31,technician,single,professional.course,no,no,cellular,apr,mon,1,0,nonexistent,93.075,-47.1,5099.1,no
24155,37,services,married,high.school,no,no,cellular,may,tue,3,0,nonexistent,92.893,-46.2,5099.1,no
24156,61,technician,divorced,professional.course,yes,no,cellular,may,mon,3,0,nonexistent,92.893,-46.2,5099.1,yes
24157,44,technician,single,high.school,no,no,telephone,may,wed,3,0,nonexistent,93.994,-36.4,5191.0,no
24158,40,admin.,married,professional.course,no,yes,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
24159,42,housemaid,married,high.school,yes,no,cellular,aug,tue,1,0,nonexistent,93.444,-36.1,5228.1,no
24160,41,services,single,high.school,yes,no,cellular,nov,thu,1,0,nonexistent,93.2,-42.0,5195.8,no
24161,33,admin.,married,high.school,no,no,telephone,jun,tue,2,0,nonexistent,94.465,-41.8,5228.1,no
24162,29,admin.,single,university.degree,yes,no,cellular,aug,fri,2,0,nonexistent,93.444,-36.1,5228.1,no
24163,57,self-employed,married,university.degree,no,no,cellular,aug,mon,3,0,nonexistent,93.444,-36.1,5228.1,no
24165,49,admin.,divorced,university.degree,no,no,telephone,may,tue,1,0,nonexistent,93.994,-36.4,5191.0,no
24166,53,blue-collar,married,basic.6y,yes,no,cellular,aug,mon,6,0,nonexistent,93.444,-36.1,5228.1,no
24167,33,blue-collar,married,basic.9y,yes,no,cellular,may,tue,1,0,nonexistent,92.893,-46.2,5099.1,yes
24168,40,admin.,divorced,university.degree,no,no,cellular,nov,tue,2,2,failure,92.649,-30.1,5017.5,no
24169,56,admin.,divorced,university.degree,yes,no,cellular,aug,tue,4,0,nonexistent,93.444,-36.1,5228.1,no
24170,30,admin.,single,high.school,no,no,cellular,jul,wed,3,0,nonexistent,93.918,-42.7,5228.1,no
24171,38,admin.,married,high.school,yes,no,cellular,may,fri,1,0,nonexistent,92.893,-46.2,5099.1,no
24172,77,retired,married,university.degree,no,yes,cellular,oct,mon,1,0,nonexistent,92.431,-26.9,5017.5,yes
24173,36,technician,single,university.degree,yes,no,cellular,aug,tue,2,0,nonexistent,93.444,-36.1,5228.1,no
24174,30,admin.,married,university.degree,no,yes,cellular,apr,wed,2,1,failure,93.075,-47.1,5099.1,no
24175,45,blue-collar,married,basic.9y,yes,no,telephone,jun,fri,3,0,nonexistent,94.465,-41.8,5228.1,no
24176,31,services,single,high.school,no,yes,telephone,jul,mon,2,0,nonexistent,93.918,-42.7,5228.1,no
24177,35,technician,married,professional.course,yes,no,cellular,aug,mon,5,0,nonexistent,93.444,-36.1,5228.1,no
24178,53,blue-collar,married,high.school,yes,yes,cellular,apr,mon,4,0,nonexistent,93.075,-47.1,5099.1,no
24179,49,services,married,high.school,no,no,cellular,jun,tue,4,0,nonexistent,92.963,-40.8,5076.2,yes
